AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,0.09,0.00,0.00,0.00,0.62,0.56,0.38
25-29,0.00,0.11,0.00,0.00,0.00,0.61,0.00,0.37
30-34,0.00,0.39,0.00,0.00,0.00,0.63,0.00,0.50
35-39,0.00,0.66,4.55,0.00,0.00,0.69,1.98,0.77
40-44,7.69,0.51,0.00,0.00,0.00,1.45,2.04,1.16
45-49,7.69,1.40,0.00,0.00,0.00,1.74,1.08,1.61
50-54,0.00,2.07,0.00,0.00,0.00,1.99,0.00,1.91
55-59,0.00,3.58,0.00,0.00,16.67,3.79,1.06,3.61
60-64,0.00,4.79,0.00,0.00,0.00,6.97,2.38,6.07
65-OVER,0.00,6.85,0.00,0.00,0.00,10.37,2.69,9.22
TOTAL,2.00,2.37,0.55,0.00,0.84,4.40,1.15,3.54
