AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,1.49,0.00,0.00,0.00,5.70,0.00,4.87
25-29,0.00,0.00,0.00,0.00,0.00,4.85,0.00,4.06
30-34,0.00,1.92,0.00,0.00,0.00,6.98,0.00,6.09
35-39,0.00,4.76,0.00,0.00,0.00,10.10,0.00,9.13
40-44,0.00,12.73,0.00,0.00,0.00,11.28,5.26,11.17
45-49,0.00,8.75,100.0,0.00,0.00,14.61,0.00,13.67
50-54,0.00,6.41,0.00,0.00,0.00,20.90,11.76,18.84
55-59,0.00,21.95,0.00,0.00,0.00,22.54,33.33,22.44
60-64,0.00,12.90,0.00,0.00,0.00,32.75,23.08,29.87
65-OVER,20.00,20.69,0.00,100.0,0.00,39.08,26.32,36.72
TOTAL,5.88,10.94,2.78,14.29,0.00,19.74,8.33,18.29
