AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,0.83,0.00,0.00,0.00,3.69,0.00,2.59
25-29,0.00,0.81,0.00,0.00,0.00,1.50,0.00,1.22
30-34,0.00,2.17,0.00,0.00,0.00,5.53,0.00,4.28
35-39,0.00,0.00,0.00,0.00,0.00,6.63,0.00,4.48
40-44,0.00,0.00,0.00,0.00,0.00,6.42,0.00,4.50
45-49,0.00,2.59,0.00,0.00,0.00,12.67,0.00,8.96
50-54,0.00,5.88,0.00,0.00,0.00,9.88,0.00,8.40
55-59,0.00,4.30,0.00,0.00,0.00,12.70,28.57,10.80
60-64,0.00,1.33,0.00,0.00,0.00,13.03,0.00,10.20
65-OVER,0.00,5.30,0.00,0.00,0.00,20.62,0.00,18.15
TOTAL,0.00,2.50,0.00,0.00,0.00,11.93,3.17,9.24
