AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,1.05,2.08,0.00,5.26,5.65,4.92,3.30
25-29,0.00,1.57,0.00,0.00,0.00,5.66,4.55,3.68
30-34,14.29,3.83,0.00,0.00,0.00,6.32,2.27,5.05
35-39,0.00,6.80,5.56,0.00,0.00,9.15,5.26,7.97
40-44,0.00,6.78,0.00,0.00,11.11,11.37,11.76,9.24
45-49,0.00,10.47,0.00,0.00,0.00,16.76,12.20,13.80
50-54,0.00,14.44,0.00,0.00,37.50,21.03,2.63,17.95
55-59,0.00,15.86,0.00,0.00,50.00,23.50,3.57,20.16
60-64,0.00,23.71,16.67,0.00,50.00,26.97,6.90,25.36
65-OVER,0.00,21.08,0.00,0.00,0.00,33.84,21.05,30.08
TOTAL,2.17,10.34,1.97,0.00,10.94,19.68,7.97,15.56
