AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,4.62,0.00,0.00,0.00,0.00,0.00,3.66
25-29,0.00,2.94,0.00,0.00,0.00,8.70,0.00,3.94
30-34,0.00,3.74,0.00,0.00,0.00,10.81,0.00,5.41
35-39,0.00,1.39,0.00,0.00,0.00,10.00,0.00,4.46
40-44,0.00,6.45,0.00,0.00,0.00,2.78,0.00,4.81
45-49,0.00,14.47,0.00,0.00,0.00,11.63,0.00,13.22
50-54,0.00,10.84,0.00,0.00,0.00,8.51,0.00,9.85
55-59,0.00,17.71,0.00,0.00,0.00,30.26,0.00,22.73
60-64,0.00,17.53,0.00,0.00,0.00,22.58,0.00,19.59
65-OVER,0.00,15.28,0.00,0.00,0.00,28.49,25.00,23.34
TOTAL,0.00,10.09,0.00,0.00,0.00,21.02,4.00,14.50
