AGE GROUP,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
18-24,0.0,4.0,13.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,1.0,1.0,1.0,118.0,135.0,0.0,150.0,107.0,543.0
25-29,0.0,6.0,15.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,3.0,0.0,133.0,118.0,0.0,123.0,113.0,517.0
30-34,0.0,4.0,8.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,94.0,103.0,0.0,138.0,67.0,421.0
35-39,0.0,4.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,110.0,90.0,0.0,112.0,80.0,406.0
40-44,0.0,7.0,6.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,113.0,114.0,0.0,87.0,58.0,391.0
45-49,0.0,3.0,4.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,2.0,1.0,149.0,118.0,0.0,101.0,70.0,456.0
50-54,0.0,5.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,140.0,134.0,0.0,93.0,67.0,451.0
55-59,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143.0,127.0,0.0,106.0,84.0,464.0
60-64,0.0,4.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,137.0,147.0,1.0,95.0,69.0,460.0
65-OVER,1.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,2.0,1.0,0.0,490.0,365.0,0.0,192.0,120.0,1187.0
TOTAL,1.0,50.0,68.0,0.0,7.0,8.0,0.0,1.0,1.0,0.0,17.0,12.0,0.0,7.0,11.0,2.0,1627.0,1451.0,1.0,1197.0,835.0,5296.0
