AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,1.69,0.00,0.00,0.00,4.10,1.54,2.69
25-29,0.00,0.00,0.00,0.00,0.00,1.82,0.00,1.03
30-34,0.00,0.83,0.00,0.00,0.00,3.63,0.00,2.24
35-39,0.00,2.86,0.00,0.00,0.00,4.88,0.00,3.76
40-44,0.00,1.55,0.00,0.00,0.00,6.73,0.00,4.22
45-49,0.00,6.74,0.00,0.00,0.00,18.29,7.14,13.09
50-54,0.00,13.16,0.00,0.00,0.00,19.23,16.67,16.73
55-59,33.33,15.49,0.00,0.00,0.00,17.48,20.00,16.96
60-64,0.00,15.22,0.00,0.00,0.00,25.81,0.00,21.38
65-OVER,0.00,22.33,0.00,0.00,0.00,34.02,40.00,30.19
TOTAL,2.27,6.66,0.00,0.00,0.00,11.94,3.94,9.10
