AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,2.73,6.67,0.00,0.00,3.61,1.11,3.17
25-29,0.00,0.95,0.00,0.00,0.00,3.91,0.00,3.07
30-34,0.00,6.09,16.67,0.00,0.00,6.40,5.88,6.36
35-39,25.00,2.06,50.00,0.00,0.00,8.18,4.26,7.21
40-44,0.00,6.36,0.00,0.00,0.00,7.91,0.00,7.06
45-49,0.00,9.02,16.67,0.00,0.00,13.71,11.11,12.85
50-54,0.00,9.42,0.00,100.0,0.00,17.81,8.57,16.04
55-59,50.00,10.08,0.00,0.00,0.00,23.18,11.90,20.72
60-64,0.00,29.17,33.33,0.00,20.00,30.31,4.76,29.37
65-OVER,0.00,18.56,33.33,0.00,0.00,39.07,22.22,35.74
TOTAL,15.00,10.42,10.91,33.33,2.50,19.38,5.82,17.19
