AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,1.32,0.00,0.00,2.56,4.16,2.03,3.49
25-29,4.55,1.03,1.22,0.00,0.00,3.43,0.00,2.98
30-34,2.63,3.89,0.00,0.00,0.00,5.41,3.31,5.01
35-39,0.00,1.95,0.00,0.00,6.67,7.90,2.68,7.02
40-44,2.33,2.84,1.45,0.00,0.00,9.32,5.85,8.51
45-49,0.00,6.05,3.66,0.00,11.11,12.72,6.02,11.73
50-54,4.35,8.20,8.89,0.00,0.00,16.36,11.28,15.35
55-59,5.00,7.61,5.88,0.00,14.29,20.52,9.90,19.12
60-64,12.50,10.79,0.00,0.00,50.00,29.06,18.89,27.49
65-OVER,8.33,14.92,8.89,0.00,20.00,35.91,21.13,34.01
TOTAL,3.28,6.39,2.33,0.00,8.97,16.99,7.18,15.44
