AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,2.03,14.29,0.00,11.11,3.49,2.27,3.29
25-29,0.00,2.16,0.00,0.00,0.00,4.35,0.00,3.60
30-34,0.00,3.36,0.00,0.00,0.00,5.88,0.00,5.02
35-39,0.00,11.11,0.00,0.00,0.00,8.11,5.26,8.51
40-44,0.00,4.80,0.00,0.00,0.00,7.48,0.00,6.69
45-49,0.00,21.74,0.00,0.00,0.00,11.76,0.00,13.64
50-54,0.00,14.21,0.00,0.00,0.00,12.56,10.00,12.86
55-59,0.00,18.79,0.00,0.00,25.00,17.12,4.76,17.09
60-64,50.00,24.12,33.33,0.00,50.00,24.38,0.00,24.29
65-OVER,0.00,27.54,0.00,0.00,33.33,28.56,21.74,28.18
TOTAL,8.33,15.31,6.67,0.00,14.29,14.93,4.74,14.68
