AGE GROUP,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
18-24,0.0,3.49,2.61,0.0,3.34,2.46,0.0,0.0,0.0,0.0,0.83,2.49,0.0,1.81,1.41,0.0,6.16,6.9,0.0,4.41,3.42,4.14
25-29,50.0,2.7,2.71,0.0,3.15,3.04,0.0,0.0,0.0,0.0,1.69,1.92,0.0,1.52,0.87,0.0,3.75,4.18,0.0,4.09,2.5,3.4
30-34,0.0,4.78,3.76,0.0,4.04,2.34,0.0,0.0,0.0,0.0,3.24,3.52,0.0,3.19,2.43,0.0,6.13,6.37,0.0,7.26,3.97,5.68
35-39,0.0,5.98,4.46,0.0,6.73,5.86,0.0,0.0,0.0,0.0,5.65,2.27,0.0,5.43,2.99,0.0,10.88,9.57,0.0,10.97,6.32,8.87
40-44,0.0,8.74,5.81,0.0,7.04,8.9,0.0,4.76,10.53,0.0,9.16,8.09,0.0,6.17,4.61,0.0,16.03,14.02,0.0,15.4,10.4,13.11
45-49,0.0,8.54,6.63,0.0,9.67,9.13,0.0,6.67,0.0,0.0,5.78,6.31,0.0,8.02,7.59,0.0,20.63,19.95,0.0,19.44,13.66,17.06
50-54,0.0,11.37,8.16,0.0,8.96,9.47,0.0,8.33,0.0,0.0,7.85,8.18,0.0,6.93,5.07,0.0,23.6,24.06,0.0,23.9,17.07,20.81
55-59,0.0,13.1,9.98,0.0,17.07,14.21,0.0,0.0,22.22,0.0,9.82,7.06,0.0,5.05,4.62,0.0,28.25,30.63,0.0,28.8,21.87,25.87
60-64,0.0,18.82,12.65,0.0,19.66,20.59,0.0,7.69,14.29,0.0,8.72,13.56,0.0,5.53,7.93,0.0,33.8,35.69,0.0,35.66,29.64,32.27
65-OVER,0.0,19.01,17.52,0.0,16.72,17.62,0.0,23.08,15.0,0.0,11.33,9.75,0.0,5.79,6.03,0.0,39.27,45.31,0.0,35.44,35.56,37.02
TOTAL,2.22,8.08,6.24,0.0,7.61,7.46,0.0,3.66,5.67,0.0,5.32,5.36,0.0,4.7,4.2,0.0,21.98,22.6,0.0,18.03,13.35,17.01
