AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,2.04,0.00,0.00,4.55,8.59,5.48,5.74
25-29,0.00,2.14,0.00,0.00,0.00,8.32,4.69,5.89
30-34,0.00,4.38,3.57,0.00,0.00,13.06,0.00,9.18
35-39,0.00,7.05,0.00,0.00,20.00,19.39,2.44,14.49
40-44,25.00,7.96,0.00,0.00,25.00,21.21,0.00,16.54
45-49,0.00,7.73,0.00,0.00,0.00,21.07,0.00,15.77
50-54,16.67,10.59,0.00,0.00,0.00,25.87,5.41,20.46
55-59,0.00,15.30,10.00,0.00,0.00,28.03,8.00,23.82
60-64,50.00,15.52,0.00,inf00,0.00,35.63,6.06,29.89
65-OVER,12.50,23.83,20.00,0.00,20.00,39.12,9.86,35.13
TOTAL,8.51,10.45,2.21,50.00,8.11,25.86,4.48,20.40
