AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,2.87,0.00,0.00,0.00,6.79,5.26,4.70
25-29,0.00,1.03,0.00,0.00,0.00,3.64,14.29,2.64
30-34,0.00,3.66,0.00,0.00,0.00,8.13,0.00,5.87
35-39,0.00,9.29,0.00,0.00,0.00,8.47,9.09,8.81
40-44,0.00,4.12,0.00,0.00,0.00,12.36,0.00,8.97
45-49,50.00,9.78,0.00,0.00,0.00,16.50,28.57,14.00
50-54,0.00,11.96,50.00,0.00,0.00,22.33,0.00,17.36
55-59,0.00,23.17,0.00,0.00,0.00,20.53,0.00,21.37
60-64,0.00,25.43,0.00,0.00,0.00,26.50,20.00,25.80
65-OVER,33.33,23.30,0.00,0.00,0.00,35.54,0.00,31.31
TOTAL,18.18,13.51,5.26,0.00,0.00,21.58,8.33,18.02
