AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,0.00,0.00,0.00,0.00,5.57,2.86,5.12
25-29,0.00,0.00,0.00,0.00,0.00,8.25,4.00,7.82
30-34,25.00,0.00,0.00,0.00,0.00,6.49,8.70,6.59
35-39,0.00,16.67,0.00,0.00,0.00,10.27,13.33,10.27
40-44,0.00,0.00,0.00,0.00,0.00,13.03,9.68,12.58
45-49,0.00,0.00,7.14,0.00,0.00,15.79,22.22,15.59
50-54,0.00,100.0,0.00,0.00,0.00,20.57,25.93,20.36
55-59,0.00,14.29,0.00,0.00,0.00,24.71,26.67,24.38
60-64,0.00,0.00,0.00,0.00,0.00,35.43,34.62,35.00
65-OVER,0.00,37.50,0.00,0.00,100.0,42.44,39.78,42.26
TOTAL,3.03,12.24,1.00,0.00,3.23,25.88,22.91,25.35
