AGE GROUP,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
18-24,0.0,13.0,7.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,86.0,69.0,0.0,4.0,4.0,188.0
25-29,0.0,10.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,60.0,49.0,0.0,2.0,4.0,137.0
30-34,0.0,5.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,129.0,95.0,0.0,8.0,4.0,253.0
35-39,0.0,11.0,18.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,155.0,143.0,0.0,8.0,7.0,344.0
40-44,0.0,15.0,7.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,233.0,266.0,0.0,16.0,13.0,555.0
45-49,0.0,12.0,12.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,288.0,321.0,0.0,32.0,16.0,687.0
50-54,0.0,13.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,2.0,0.0,385.0,396.0,0.0,17.0,21.0,856.0
55-59,0.0,12.0,15.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,1.0,0.0,0.0,466.0,467.0,0.0,21.0,20.0,1009.0
60-64,0.0,15.0,15.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,475.0,456.0,0.0,23.0,17.0,1007.0
65-OVER,0.0,37.0,37.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,4.0,0.0,2.0,1.0,0.0,1240.0,1468.0,0.0,63.0,37.0,2895.0
TOTAL,0.0,143.0,144.0,0.0,8.0,7.0,0.0,1.0,2.0,0.0,11.0,20.0,0.0,5.0,6.0,0.0,3517.0,3730.0,0.0,194.0,143.0,7931.0
