AGE GROUP,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
18-24,0.0,16.0,23.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,98.0,91.0,0.0,173.0,184.0,593.0
25-29,0.0,13.0,16.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,122.0,120.0,0.0,127.0,124.0,528.0
30-34,0.0,16.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,103.0,84.0,0.0,114.0,96.0,429.0
35-39,0.0,9.0,14.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,99.0,75.0,0.0,89.0,87.0,379.0
40-44,1.0,8.0,12.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,109.0,119.0,0.0,107.0,86.0,448.0
45-49,0.0,14.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,128.0,142.0,0.0,126.0,101.0,526.0
50-54,0.0,9.0,20.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,175.0,163.0,0.0,140.0,133.0,644.0
55-59,0.0,14.0,16.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,3.0,0.0,0.0,185.0,155.0,0.0,151.0,141.0,673.0
60-64,0.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,164.0,161.0,0.0,119.0,110.0,569.0
65-OVER,0.0,13.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,442.0,400.0,0.0,300.0,194.0,1363.0
TOTAL,1.0,118.0,142.0,0.0,15.0,4.0,0.0,1.0,0.0,0.0,13.0,8.0,0.0,8.0,5.0,0.0,1625.0,1510.0,0.0,1446.0,1256.0,6152.0
