AGE GROUP,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
18-24,7.0,337.0,360.0,0.0,88.0,62.0,0.0,7.0,4.0,0.0,100.0,78.0,0.0,19.0,26.0,1.0,2473.0,2114.0,1.0,1339.0,817.0,7833.0
25-29,4.0,353.0,388.0,0.0,50.0,39.0,0.0,1.0,0.0,0.0,44.0,43.0,0.0,12.0,14.0,0.0,2243.0,2065.0,0.0,760.0,607.0,6623.0
30-34,0.0,317.0,293.0,0.0,23.0,16.0,0.0,2.0,1.0,0.0,41.0,42.0,0.0,18.0,10.0,0.0,2146.0,1833.0,0.0,589.0,431.0,5762.0
35-39,1.0,245.0,229.0,0.0,28.0,17.0,0.0,1.0,0.0,0.0,39.0,27.0,0.0,14.0,5.0,0.0,2011.0,1667.0,0.0,578.0,371.0,5233.0
40-44,0.0,270.0,241.0,0.0,21.0,25.0,0.0,1.0,1.0,0.0,43.0,32.0,0.0,15.0,11.0,1.0,2297.0,2003.0,1.0,620.0,464.0,6046.0
45-49,0.0,204.0,231.0,0.0,19.0,15.0,0.0,1.0,0.0,0.0,34.0,45.0,0.0,12.0,12.0,2.0,2187.0,2064.0,0.0,568.0,479.0,5873.0
50-54,0.0,224.0,215.0,0.0,15.0,16.0,0.0,0.0,1.0,0.0,24.0,39.0,0.0,20.0,13.0,1.0,2281.0,2094.0,0.0,578.0,424.0,5945.0
55-59,0.0,152.0,192.0,0.0,17.0,17.0,0.0,2.0,0.0,0.0,20.0,17.0,0.0,12.0,6.0,0.0,2197.0,1926.0,0.0,466.0,334.0,5358.0
60-64,0.0,134.0,128.0,0.0,9.0,7.0,0.0,0.0,1.0,0.0,15.0,19.0,0.0,12.0,7.0,0.0,1921.0,1713.0,0.0,358.0,268.0,4592.0
65-OVER,1.0,282.0,246.0,0.0,22.0,17.0,0.0,0.0,0.0,0.0,33.0,28.0,0.0,16.0,13.0,0.0,5168.0,4307.0,1.0,737.0,473.0,11344.0
TOTAL,13.0,2518.0,2523.0,0.0,292.0,231.0,0.0,15.0,8.0,0.0,393.0,370.0,0.0,150.0,117.0,5.0,24924.0,21786.0,3.0,6593.0,4668.0,64609.0
