AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,13.51,0.00,0.00,0.00,0.00,25.00,9.82
25-29,0.00,6.67,0.00,0.00,0.00,3.33,0.00,4.95
30-34,0.00,8.77,0.00,0.00,0.00,7.14,0.00,7.87
35-39,0.00,5.56,0.00,0.00,0.00,0.00,0.00,3.66
40-44,0.00,4.35,0.00,0.00,0.00,13.33,0.00,7.41
45-49,0.00,14.29,0.00,0.00,0.00,16.67,0.00,14.68
50-54,0.00,14.81,0.00,0.00,0.00,17.14,50.00,15.97
55-59,0.00,16.67,0.00,0.00,0.00,28.95,0.00,20.54
60-64,0.00,31.25,0.00,0.00,0.00,34.62,40.00,32.61
65-OVER,0.00,31.46,0.00,0.00,100.0,27.87,40.00,29.97
TOTAL,0.00,18.01,0.00,0.00,12.50,20.20,17.65,18.70
