AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,1.13,2.62,1.05,10.53,1.66,3.22,2.93,2.58
25-29,0.28,2.22,0.21,0.00,2.02,2.99,1.54,2.12
30-34,0.84,4.24,0.54,12.50,4.08,3.83,2.91,3.92
35-39,2.78,6.84,3.72,0.00,5.46,6.55,5.56,6.55
40-44,1.98,10.17,4.56,0.00,7.50,8.46,5.34,9.33
45-49,1.66,13.35,2.61,0.00,9.33,12.44,7.80,12.34
50-54,4.40,15.89,3.25,0.00,8.39,16.02,9.49,14.96
55-59,2.55,21.21,4.25,0.00,16.07,21.72,10.39,19.88
60-64,3.47,25.52,8.40,0.00,11.67,27.17,13.71,24.20
65-OVER,5.08,29.47,6.55,11.11,15.68,33.66,16.61,29.27
TOTAL,2.51,11.42,2.57,5.56,7.08,20.53,6.49,11.89
