AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,1.22,0.00,0.00,0.00,10.56,0.00,7.09
25-29,0.00,1.11,0.00,0.00,0.00,2.76,28.57,2.81
30-34,0.00,5.48,0.00,0.00,0.00,7.91,25.00,7.21
35-39,0.00,4.23,0.00,0.00,0.00,9.84,0.00,8.17
40-44,0.00,7.02,0.00,0.00,0.00,8.59,12.50,8.30
45-49,0.00,6.76,0.00,0.00,0.00,15.61,0.00,12.45
50-54,0.00,14.43,0.00,0.00,0.00,17.73,0.00,16.23
55-59,0.00,15.85,0.00,0.00,0.00,18.88,0.00,17.67
60-64,0.00,21.18,0.00,0.00,0.00,26.73,0.00,24.76
65-OVER,0.00,23.08,0.00,0.00,0.00,29.84,10.00,27.75
TOTAL,0.00,12.08,0.00,0.00,0.00,17.98,8.33,15.91
