AGE GROUP,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
18-24,2.0,895.0,938.0,0.0,311.0,253.0,0.0,8.0,3.0,0.0,276.0,248.0,0.0,139.0,123.0,0.0,3168.0,3105.0,0.0,3466.0,3194.0,16129.0
25-29,1.0,649.0,564.0,0.0,193.0,134.0,0.0,1.0,0.0,0.0,169.0,99.0,0.0,72.0,79.0,1.0,2652.0,2523.0,0.0,2288.0,1776.0,11201.0
30-34,2.0,611.0,527.0,0.0,174.0,116.0,0.0,2.0,2.0,0.0,167.0,106.0,0.0,103.0,63.0,3.0,2656.0,2168.0,1.0,2630.0,1599.0,10930.0
35-39,1.0,679.0,545.0,0.0,184.0,107.0,0.0,2.0,0.0,0.0,195.0,139.0,0.0,111.0,65.0,0.0,2782.0,2392.0,0.0,3265.0,1931.0,12398.0
40-44,2.0,745.0,605.0,0.0,164.0,166.0,0.0,3.0,1.0,0.0,185.0,162.0,0.0,127.0,115.0,0.0,3514.0,3037.0,0.0,4079.0,2606.0,15511.0
45-49,1.0,624.0,613.0,0.0,164.0,143.0,0.0,0.0,2.0,0.0,170.0,134.0,0.0,101.0,94.0,1.0,3688.0,3421.0,2.0,3572.0,2650.0,15380.0
50-54,1.0,544.0,522.0,0.0,142.0,134.0,0.0,3.0,1.0,0.0,116.0,124.0,0.0,75.0,78.0,0.0,3865.0,3564.0,3.0,2949.0,2255.0,14376.0
55-59,2.0,412.0,376.0,0.0,94.0,91.0,0.0,2.0,0.0,0.0,81.0,78.0,0.0,88.0,61.0,0.0,3328.0,3081.0,1.0,2068.0,1628.0,11391.0
60-64,0.0,307.0,274.0,0.0,75.0,73.0,0.0,1.0,0.0,0.0,56.0,54.0,1.0,76.0,62.0,1.0,2861.0,2580.0,1.0,1590.0,1164.0,9176.0
65-OVER,0.0,655.0,518.0,0.0,158.0,118.0,0.0,3.0,1.0,0.0,116.0,70.0,0.0,111.0,116.0,0.0,7147.0,6017.0,0.0,2361.0,1681.0,19072.0
TOTAL,12.0,6121.0,5482.0,0.0,1659.0,1335.0,0.0,25.0,10.0,0.0,1531.0,1214.0,1.0,1003.0,856.0,6.0,35661.0,31888.0,8.0,28268.0,20484.0,135564.0
