COUNTY NAME,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
APPLING,0.0,88.0,93.0,0.0,11.0,8.0,0.0,1.0,3.0,0.0,39.0,21.0,0.0,9.0,10.0,0.0,2927.0,2561.0,0.0,670.0,384.0,6825.0
BULLOCH,9.0,743.0,737.0,0.0,81.0,66.0,0.0,5.0,9.0,0.0,116.0,89.0,0.0,74.0,50.0,7.0,8863.0,7911.0,1.0,3232.0,1741.0,23734.0
BURKE,1.0,160.0,135.0,0.0,20.0,19.0,0.0,1.0,7.0,0.0,24.0,19.0,0.0,11.0,10.0,1.0,2247.0,2201.0,2.0,2466.0,1414.0,8738.0
CANDLER,1.0,80.0,92.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0,27.0,11.0,0.0,5.0,4.0,3.0,1390.0,1236.0,0.0,422.0,256.0,3534.0
COFFEE,6.0,111.0,118.0,0.0,10.0,19.0,0.0,3.0,6.0,0.0,119.0,84.0,0.0,23.0,22.0,3.0,4930.0,4286.0,0.0,1919.0,1006.0,12665.0
COLUMBIA,16.0,1772.0,1655.0,1.0,383.0,304.0,0.0,42.0,33.0,0.0,665.0,483.0,5.0,705.0,536.0,14.0,19657.0,17692.0,5.0,5348.0,3599.0,52915.0
EFFINGHAM,5.0,309.0,299.0,0.0,14.0,8.0,0.0,4.0,8.0,0.0,44.0,28.0,0.0,15.0,7.0,7.0,3589.0,3375.0,0.0,710.0,419.0,8841.0
EMANUEL,1.0,126.0,137.0,0.0,9.0,5.0,0.0,2.0,0.0,0.0,16.0,9.0,0.0,8.0,9.0,3.0,2899.0,2541.0,0.0,1322.0,655.0,7742.0
EVANS,0.0,68.0,56.0,0.0,4.0,5.0,0.0,0.0,2.0,0.0,21.0,12.0,0.0,3.0,2.0,2.0,1313.0,1153.0,0.0,540.0,276.0,3457.0
JEFF DAVIS,0.0,40.0,38.0,0.0,8.0,1.0,0.0,1.0,0.0,0.0,36.0,13.0,0.0,3.0,3.0,3.0,2158.0,1885.0,0.0,396.0,243.0,4828.0
JENKINS,1.0,44.0,57.0,0.0,4.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,964.0,890.0,0.0,588.0,328.0,2884.0
LAURENS,3.0,263.0,225.0,0.0,56.0,38.0,0.0,8.0,2.0,0.0,41.0,30.0,1.0,41.0,38.0,6.0,6754.0,5954.0,2.0,3574.0,1934.0,18970.0
MONTGOMERY,0.0,45.0,35.0,0.0,3.0,3.0,0.0,0.0,3.0,0.0,15.0,14.0,0.0,2.0,0.0,1.0,1439.0,1269.0,1.0,430.0,271.0,3531.0
RICHMOND,82.0,2939.0,2253.0,5.0,483.0,273.0,0.0,33.0,24.0,4.0,425.0,292.0,2.0,301.0,201.0,30.0,13147.0,11492.0,77.0,24262.0,14017.0,70342.0
SCREVEN,0.0,79.0,77.0,0.0,7.0,9.0,0.0,3.0,0.0,0.0,7.0,4.0,0.0,7.0,5.0,2.0,1772.0,1626.0,0.0,1179.0,663.0,5440.0
TATTNALL,1.0,139.0,124.0,0.0,15.0,10.0,0.0,3.0,2.0,0.0,56.0,34.0,0.0,12.0,8.0,5.0,2707.0,2403.0,2.0,726.0,420.0,6667.0
TOOMBS,1.0,152.0,142.0,0.0,24.0,18.0,0.0,0.0,0.0,1.0,57.0,32.0,0.0,14.0,11.0,3.0,3635.0,3094.0,2.0,1123.0,564.0,8873.0
TREUTLEN,1.0,35.0,20.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,1.0,1.0,2.0,952.0,866.0,0.0,501.0,235.0,2621.0
WHEELER,0.0,18.0,18.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,6.0,0.0,0.0,0.0,1.0,703.0,694.0,0.0,284.0,200.0,1930.0
TOTAL,128.0,7211.0,6311.0,6.0,1136.0,796.0,0.0,107.0,102.0,5.0,1713.0,1184.0,8.0,1235.0,918.0,93.0,82046.0,73129.0,92.0,49692.0,28625.0,254537.0
