COUNTY NAME,TOTAL VOTERS,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE
CLAYTON,46.18,18.52,37.83,25.52,0,44.46,33.57,0,25,33.33,55.56,43.09,30.75,29.41,30.24,33.38,0,48.01,47.64,36.54,55.78,41.70
DEKALB,57.92,18.33,51.96,42.25,28.57,55.29,48.58,0,55.29,29.25,100,58.9,55.05,33.33,55.23,52.52,76.92,68.33,66.36,16.67,59.44,44.63
TOTAL,50.62,26.6,46.84,37.1,38.64,50.44,42.06,0.0,36.36,25.0,46.67,50.63,43.93,34.15,48.31,44.1,61.68,62.67,61.06,24.62,53.49,39.31
