COUNTY NAME,TOTAL VOTERS,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE
CLAYTON,69841.0,81.0,3603.0,3480.0,2.0,704.0,572.0,0.0,76.0,54.0,9.0,1592.0,1392.0,17.0,1303.0,1462.0,4.0,4070.0,3344.0,52.0,27314.0,20710.0
DEKALB,138572.0,60.0,6365.0,6665.0,7.0,1447.0,1165.0,0.0,85.0,106.0,1.0,1489.0,1188.0,3.0,1720.0,1308.0,13.0,27449.0,24949.0,18.0,36309.0,28225.0
FULTON,394672.0,701.0,24096.0,25264.0,35.0,3533.0,3058.0,1.0,246.0,296.0,20.0,3755.0,3612.0,21.0,3183.0,3046.0,197.0,54218.0,57257.0,328.0,115074.0,96731.0
TOTAL,603085.0,842.0,34064.0,35409.0,44.0,5684.0,4795.0,1.0,407.0,456.0,30.0,6836.0,6192.0,41.0,6206.0,5816.0,214.0,85737.0,85550.0,398.0,178697.0,145666.0
