COUNTY NAME,TOTAL VOTERS,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE
BARTOW,69072.0,25.0,3786.0,4156.0,1.0,230.0,235.0,0.0,45.0,51.0,1.0,880.0,834.0,1.0,196.0,183.0,38.0,27148.0,24713.0,6.0,3709.0,2834.0
CHEROKEE,177763.0,73.0,8962.0,9465.0,4.0,1004.0,900.0,0.0,105.0,98.0,9.0,3261.0,2679.0,2.0,1128.0,884.0,74.0,73091.0,66098.0,10.0,5555.0,4361.0
COBB,258084.0,154.0,8288.0,7974.0,23.0,2911.0,2161.0,0.0,256.0,230.0,21.0,6942.0,5781.0,11.0,3443.0,3093.0,93.0,78036.0,71578.0,69.0,38790.0,28230.0
FULTON,36241.0,41.0,2396.0,2335.0,1.0,305.0,234.0,0.0,16.0,9.0,2.0,406.0,330.0,4.0,549.0,470.0,39.0,13817.0,12597.0,3.0,1530.0,1157.0
TOTAL,541160.0,293.0,23432.0,23930.0,29.0,4450.0,3530.0,0.0,422.0,388.0,33.0,11489.0,9624.0,18.0,5316.0,4630.0,244.0,192092.0,174986.0,88.0,49584.0,36582.0
