COUNTY NAME,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
CARROLL,8.0,1544.0,1389.0,1.0,178.0,102.0,1.0,12.0,13.0,1.0,304.0,220.0,0.0,90.0,63.0,18.0,16641.0,15001.0,5.0,4016.0,2347.0,41954.0
COWETA,18.0,2637.0,2391.0,2.0,223.0,171.0,0.0,12.0,18.0,2.0,571.0,422.0,0.0,261.0,155.0,45.0,22461.0,20365.0,12.0,5337.0,3093.0,58196.0
FAYETTE,29.0,2547.0,2215.0,1.0,288.0,211.0,0.0,22.0,15.0,2.0,578.0,382.0,1.0,424.0,309.0,28.0,16908.0,15255.0,16.0,4927.0,3510.0,47668.0
HARRIS,5.0,411.0,363.0,0.0,44.0,45.0,0.0,4.0,6.0,0.0,92.0,82.0,1.0,53.0,29.0,6.0,6405.0,6122.0,1.0,1343.0,993.0,16005.0
HEARD,0.0,52.0,65.0,0.0,8.0,6.0,0.0,4.0,1.0,0.0,9.0,6.0,0.0,7.0,5.0,1.0,1809.0,1711.0,0.0,242.0,139.0,4065.0
HENRY,7.0,1379.0,978.0,1.0,402.0,255.0,0.0,7.0,9.0,0.0,368.0,270.0,0.0,120.0,87.0,6.0,6231.0,5526.0,9.0,8399.0,4979.0,29033.0
LAMAR,0.0,190.0,166.0,0.0,18.0,16.0,0.0,4.0,2.0,0.0,17.0,13.0,0.0,6.0,10.0,2.0,2737.0,2514.0,0.0,1050.0,621.0,7366.0
MERIWETHER,0.0,197.0,176.0,0.0,26.0,13.0,1.0,4.0,1.0,0.0,20.0,9.0,0.0,6.0,7.0,3.0,2725.0,2510.0,0.0,1895.0,1088.0,8681.0
MUSCOGEE,1.0,416.0,405.0,0.0,103.0,84.0,0.0,9.0,15.0,0.0,209.0,178.0,0.0,165.0,114.0,11.0,7222.0,6041.0,0.0,1745.0,1096.0,17814.0
PIKE,3.0,214.0,245.0,0.0,21.0,9.0,0.0,2.0,5.0,0.0,19.0,13.0,0.0,14.0,4.0,3.0,3813.0,3495.0,0.0,413.0,286.0,8559.0
SPALDING,9.0,571.0,488.0,1.0,89.0,61.0,0.0,6.0,8.0,0.0,127.0,87.0,0.0,75.0,39.0,10.0,8418.0,7472.0,3.0,4592.0,2392.0,24448.0
TROUP,12.0,452.0,454.0,5.0,65.0,38.0,1.0,5.0,3.0,1.0,82.0,63.0,0.0,45.0,48.0,11.0,8314.0,7194.0,4.0,4752.0,2417.0,23966.0
UPSON,1.0,274.0,234.0,0.0,22.0,18.0,0.0,1.0,1.0,0.0,13.0,9.0,0.0,9.0,10.0,4.0,3933.0,3346.0,3.0,1743.0,971.0,10592.0
TOTAL,93.0,10884.0,9569.0,11.0,1487.0,1029.0,3.0,92.0,97.0,6.0,2409.0,1754.0,2.0,1275.0,880.0,148.0,107617.0,96552.0,53.0,40454.0,23932.0,298347.0
