AGE GROUP,TOTAL VOTERS,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE
25-29,496.0,0.0,11.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,133.0,117.0,0.0,166.0,57.0
30-34,557.0,1.0,10.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,156.0,122.0,0.0,180.0,71.0
35-39,555.0,0.0,12.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,1.0,1.0,0.0,156.0,140.0,0.0,151.0,75.0
40-44,611.0,0.0,8.0,11.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,181.0,141.0,0.0,189.0,72.0
45-49,808.0,0.0,13.0,10.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,257.0,231.0,0.0,176.0,114.0
50-54,801.0,0.0,10.0,14.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,231.0,242.0,0.0,188.0,113.0
55-59,959.0,0.0,14.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,330.0,282.0,0.0,200.0,126.0
60-64,958.0,0.0,16.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,327.0,289.0,0.0,203.0,112.0
65-OVER,2513.0,0.0,19.0,18.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,5.0,3.0,0.0,1.0,1.0,0.0,954.0,837.0,0.0,438.0,233.0
TOTAL,8258.0,1.0,113.0,96.0,0.0,6.0,6.0,0.0,4.0,0.0,0.0,20.0,11.0,0.0,6.0,4.0,1.0,2725.0,2401.0,0.0,1891.0,973.0
