AGE GROUP,TOTAL VOTERS,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE
25-29,536.0,0.0,3.0,9.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,3.0,5.0,0.0,0.0,4.0,0.0,132.0,129.0,1.0,178.0,69.0
30-34,613.0,0.0,7.0,9.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,2.0,0.0,147.0,131.0,0.0,221.0,90.0
35-39,671.0,0.0,9.0,6.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,1.0,3.0,0.0,171.0,138.0,0.0,235.0,99.0
40-44,733.0,0.0,10.0,9.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,2.0,0.0,0.0,155.0,153.0,0.0,266.0,126.0
45-49,852.0,0.0,19.0,9.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,2.0,2.0,0.0,193.0,196.0,0.0,266.0,156.0
50-54,1042.0,0.0,12.0,6.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,3.0,7.0,0.0,287.0,231.0,0.0,307.0,179.0
55-59,1045.0,0.0,9.0,9.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,4.0,0.0,3.0,1.0,0.0,286.0,264.0,0.0,304.0,161.0
60-64,1088.0,0.0,4.0,9.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,2.0,2.0,0.0,322.0,285.0,0.0,272.0,183.0
65-OVER,3213.0,0.0,15.0,19.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,2.0,3.0,0.0,1138.0,936.0,0.0,693.0,396.0
TOTAL,9793.0,0.0,88.0,85.0,0.0,20.0,18.0,0.0,2.0,1.0,0.0,18.0,26.0,0.0,15.0,24.0,0.0,2831.0,2463.0,1.0,2742.0,1459.0
