AGE GROUP,TOTAL VOTERS,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE
25-29,732.0,1.0,17.0,12.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,4.0,2.0,0.0,313.0,241.0,0.0,87.0,46.0
30-34,923.0,1.0,31.0,27.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,6.0,5.0,0.0,5.0,2.0,2.0,329.0,314.0,0.0,129.0,67.0
35-39,1272.0,0.0,38.0,30.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,8.0,5.0,0.0,2.0,6.0,0.0,509.0,385.0,0.0,194.0,91.0
40-44,1319.0,0.0,29.0,31.0,0.0,4.0,2.0,0.0,1.0,1.0,0.0,12.0,8.0,0.0,5.0,3.0,0.0,488.0,458.0,0.0,174.0,103.0
45-49,1567.0,0.0,35.0,34.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,7.0,5.0,0.0,15.0,11.0,1.0,584.0,561.0,0.0,194.0,114.0
50-54,1383.0,0.0,31.0,25.0,0.0,6.0,4.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,8.0,9.0,0.0,519.0,499.0,0.0,157.0,120.0
55-59,1415.0,0.0,26.0,28.0,0.0,5.0,6.0,0.0,1.0,1.0,0.0,5.0,1.0,0.0,4.0,7.0,0.0,594.0,506.0,0.0,133.0,98.0
60-64,1344.0,0.0,17.0,21.0,0.0,2.0,3.0,0.0,1.0,0.0,0.0,2.0,3.0,0.0,4.0,4.0,0.0,557.0,520.0,0.0,124.0,86.0
65-OVER,2821.0,0.0,37.0,31.0,0.0,3.0,5.0,0.0,1.0,1.0,0.0,4.0,4.0,0.0,6.0,2.0,1.0,1190.0,1143.0,0.0,219.0,174.0
TOTAL,12776.0,2.0,261.0,239.0,0.0,29.0,26.0,0.0,5.0,6.0,0.0,52.0,33.0,0.0,53.0,46.0,4.0,5083.0,4627.0,0.0,1411.0,899.0
