AGE GROUP,TOTAL VOTERS,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE
25-29,713.0,0.0,14.0,18.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,22.0,10.0,0.0,1.0,1.0,0.0,268.0,238.0,0.0,77.0,59.0
30-34,670.0,0.0,8.0,18.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,17.0,9.0,0.0,0.0,0.0,0.0,280.0,227.0,0.0,67.0,42.0
35-39,636.0,0.0,8.0,11.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,7.0,6.0,0.0,1.0,1.0,0.0,268.0,224.0,0.0,68.0,38.0
40-44,645.0,0.0,17.0,11.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,246.0,251.0,0.0,67.0,42.0
45-49,727.0,0.0,10.0,17.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,3.0,1.0,0.0,337.0,257.0,0.0,54.0,32.0
50-54,713.0,0.0,7.0,8.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,9.0,5.0,0.0,1.0,0.0,1.0,296.0,286.0,0.0,45.0,52.0
55-59,736.0,0.0,11.0,16.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,6.0,0.0,1.0,2.0,0.0,285.0,284.0,0.0,72.0,50.0
60-64,708.0,0.0,5.0,10.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,284.0,285.0,0.0,71.0,47.0
65-OVER,1842.0,0.0,18.0,17.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,8.0,0.0,1.0,0.0,1.0,840.0,687.0,0.0,146.0,118.0
TOTAL,7390.0,0.0,98.0,126.0,0.0,14.0,5.0,0.0,2.0,4.0,0.0,82.0,53.0,0.0,8.0,6.0,2.0,3104.0,2739.0,0.0,667.0,480.0
