AGE GROUP,TOTAL VOTERS,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE
25-29,915.0,0.0,27.0,35.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,2.0,1.0,1.0,285.0,281.0,0.0,166.0,103.0
30-34,799.0,0.0,21.0,31.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,280.0,246.0,0.0,138.0,75.0
35-39,806.0,0.0,16.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,310.0,251.0,0.0,133.0,76.0
40-44,777.0,0.0,14.0,18.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,3.0,0.0,1.0,290.0,250.0,0.0,115.0,78.0
45-49,1005.0,0.0,14.0,17.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,0.0,2.0,1.0,0.0,355.0,346.0,0.0,160.0,98.0
50-54,1007.0,0.0,14.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,3.0,1.0,0.0,349.0,349.0,0.0,170.0,105.0
55-59,956.0,0.0,16.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,340.0,320.0,0.0,147.0,119.0
60-64,959.0,0.0,18.0,14.0,0.0,1.0,3.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,1.0,2.0,0.0,343.0,315.0,0.0,153.0,104.0
65-OVER,2780.0,0.0,29.0,25.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,6.0,3.0,0.0,1188.0,963.0,0.0,340.0,220.0
TOTAL,10004.0,0.0,169.0,174.0,0.0,11.0,10.0,0.0,1.0,2.0,0.0,24.0,22.0,0.0,18.0,10.0,2.0,3740.0,3321.0,0.0,1522.0,978.0
