AGE GROUP,TOTAL VOTERS,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE
25-29,1049.0,0.0,73.0,78.0,0.0,11.0,8.0,0.0,1.0,0.0,0.0,9.0,10.0,0.0,1.0,1.0,0.0,417.0,360.0,0.0,46.0,34.0
30-34,962.0,0.0,47.0,54.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,7.0,6.0,0.0,2.0,4.0,0.0,449.0,316.0,0.0,43.0,28.0
35-39,1010.0,0.0,35.0,46.0,0.0,4.0,2.0,0.0,1.0,1.0,0.0,6.0,6.0,0.0,8.0,4.0,0.0,466.0,380.0,0.0,32.0,19.0
40-44,979.0,0.0,36.0,40.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,3.0,4.0,0.0,3.0,1.0,0.0,433.0,391.0,0.0,35.0,27.0
45-49,1211.0,0.0,64.0,52.0,0.0,4.0,1.0,0.0,0.0,1.0,0.0,2.0,5.0,0.0,0.0,2.0,0.0,542.0,443.0,0.0,48.0,47.0
50-54,1150.0,0.0,36.0,56.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,3.0,0.0,4.0,0.0,0.0,538.0,425.0,0.0,42.0,42.0
55-59,1244.0,0.0,46.0,37.0,0.0,1.0,4.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,575.0,469.0,0.0,57.0,47.0
60-64,1192.0,0.0,45.0,28.0,0.0,3.0,2.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,524.0,499.0,0.0,34.0,50.0
65-OVER,3307.0,0.0,76.0,73.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,1.0,7.0,0.0,2.0,4.0,0.0,1544.0,1328.0,0.0,168.0,99.0
TOTAL,12104.0,0.0,458.0,464.0,0.0,32.0,21.0,0.0,7.0,8.0,0.0,32.0,45.0,0.0,23.0,17.0,0.0,5488.0,4611.0,0.0,505.0,393.0
