AGE GROUP,TOTAL VOTERS,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE
25-29,2218.0,4.0,45.0,52.0,0.0,8.0,10.0,0.0,0.0,1.0,0.0,71.0,63.0,0.0,5.0,5.0,1.0,636.0,585.0,0.0,436.0,296.0
30-34,2065.0,2.0,54.0,41.0,0.0,5.0,7.0,0.0,0.0,0.0,0.0,44.0,37.0,0.0,7.0,6.0,3.0,637.0,555.0,3.0,415.0,249.0
35-39,1983.0,1.0,43.0,40.0,0.0,10.0,5.0,0.0,0.0,2.0,1.0,38.0,29.0,0.0,9.0,8.0,1.0,630.0,553.0,1.0,374.0,238.0
40-44,1855.0,0.0,23.0,28.0,0.0,7.0,1.0,0.0,1.0,1.0,0.0,22.0,13.0,0.0,9.0,8.0,0.0,630.0,542.0,3.0,347.0,220.0
45-49,2060.0,1.0,25.0,48.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,17.0,23.0,0.0,19.0,13.0,3.0,688.0,633.0,0.0,343.0,241.0
50-54,1990.0,2.0,28.0,35.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,15.0,25.0,0.0,9.0,11.0,0.0,660.0,630.0,1.0,336.0,234.0
55-59,2055.0,0.0,23.0,40.0,0.0,5.0,6.0,0.0,2.0,1.0,0.0,11.0,20.0,0.0,7.0,9.0,1.0,723.0,623.0,0.0,331.0,253.0
60-64,1952.0,0.0,19.0,27.0,0.0,4.0,3.0,0.0,2.0,0.0,0.0,7.0,13.0,0.0,2.0,4.0,0.0,739.0,617.0,0.0,292.0,223.0
65-OVER,5071.0,2.0,55.0,45.0,0.0,16.0,9.0,0.0,1.0,1.0,0.0,12.0,15.0,0.0,12.0,8.0,0.0,2169.0,1717.0,2.0,610.0,397.0
TOTAL,21249.0,12.0,315.0,356.0,0.0,61.0,45.0,0.0,6.0,6.0,1.0,237.0,238.0,0.0,79.0,72.0,9.0,7512.0,6455.0,10.0,3484.0,2351.0
