AGE GROUP,TOTAL VOTERS,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE
25-29,352.0,0.0,8.0,10.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,0.0,0.0,1.0,0.0,148.0,127.0,0.0,30.0,16.0
30-34,396.0,0.0,11.0,11.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,172.0,127.0,0.0,51.0,12.0
35-39,442.0,0.0,12.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,1.0,0.0,1.0,1.0,0.0,202.0,158.0,0.0,41.0,16.0
40-44,502.0,0.0,5.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,225.0,186.0,0.0,51.0,25.0
45-49,558.0,0.0,3.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,238.0,211.0,0.0,56.0,37.0
50-54,619.0,0.0,12.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,3.0,2.0,0.0,258.0,230.0,0.0,63.0,39.0
55-59,728.0,0.0,9.0,10.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,289.0,277.0,0.0,73.0,63.0
60-64,768.0,0.0,7.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,335.0,280.0,0.0,78.0,51.0
65-OVER,2001.0,0.0,12.0,18.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,2.0,0.0,878.0,793.0,0.0,192.0,100.0
TOTAL,6366.0,0.0,79.0,77.0,0.0,8.0,6.0,0.0,1.0,2.0,0.0,34.0,16.0,0.0,7.0,8.0,0.0,2745.0,2389.0,0.0,635.0,359.0
