AGE GROUP,TOTAL VOTERS,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE
25-29,40.06,0,28.57,50,0,0,40,0,100,0,0,0,0,0,0,0,0,36.54,36.17,0,50.39,30.48
30-34,42.96,0,63.64,22.22,0,50,0,0,0,0,0,0,0,0,0,0,0,38.1,38.78,0,54.35,35.29
35-39,55.6,0,62.5,33.33,0,0,0,0,0,0,0,0,0,0,100,0,0,56.52,60,0,63.37,43.66
40-44,57.35,0,50,23.08,0,0,0,0,0,100,0,100,0,0,100,0,0,50,62.96,0,63.29,56.79
45-49,65.82,0,33.33,83.33,0,0,0,0,50,0,0,100,100,0,100,0,0,70.59,68.18,0,71.43,50.60
50-54,73.56,0,75,60,0,66.67,0,0,0,0,0,0,0,0,0,0,0,76.74,63.64,0,81.62,70.41
55-59,72.78,0,75,50,0,0,100,0,0,0,0,0,0,0,0,0,0,71.72,76,0,76.87,68.14
60-64,77.23,0,72.73,42.86,0,100,50,0,0,0,0,100,100,0,0,50,0,73.33,76.47,0,86.42,72.73
TOTAL,66.52,,63.49,45.24,,62.5,50.0,,66.67,100.0,,50.0,42.86,,75.0,33.33,,67.87,69.21,,71.79,58.62
