AGE GROUP,TOTAL VOTERS,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE
25-29,470.0,0.0,10.0,27.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,1.0,0.0,201.0,183.0,0.0,27.0,13.0
30-34,576.0,2.0,22.0,18.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,281.0,210.0,0.0,24.0,13.0
35-39,599.0,0.0,18.0,28.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,263.0,249.0,0.0,24.0,14.0
40-44,780.0,0.0,20.0,23.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0,380.0,306.0,0.0,25.0,17.0
45-49,904.0,0.0,19.0,22.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,4.0,2.0,0.0,400.0,381.0,0.0,46.0,23.0
50-54,938.0,0.0,22.0,21.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,407.0,405.0,0.0,39.0,39.0
55-59,895.0,0.0,18.0,19.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,398.0,375.0,0.0,38.0,39.0
60-64,802.0,0.0,18.0,17.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,359.0,324.0,0.0,40.0,36.0
65-OVER,2022.0,0.0,31.0,38.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,3.0,0.0,0.0,879.0,860.0,0.0,128.0,74.0
TOTAL,7986.0,2.0,178.0,213.0,0.0,14.0,8.0,0.0,0.0,5.0,0.0,16.0,10.0,0.0,14.0,4.0,2.0,3568.0,3293.0,0.0,391.0,268.0
