AGE GROUP,TOTAL VOTERS,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE
25-29,1186.0,1.0,18.0,42.0,0.0,6.0,5.0,0.0,0.0,0.0,0.0,8.0,6.0,0.0,2.0,1.0,1.0,370.0,336.0,0.0,209.0,181.0
30-34,1056.0,1.0,19.0,35.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,6.0,4.0,0.0,2.0,0.0,0.0,342.0,334.0,0.0,174.0,135.0
35-39,976.0,0.0,19.0,30.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,1.0,0.0,0.0,341.0,296.0,0.0,155.0,123.0
40-44,911.0,1.0,14.0,26.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,1.0,0.0,295.0,320.0,0.0,157.0,88.0
45-49,1090.0,0.0,18.0,26.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,3.0,0.0,435.0,345.0,0.0,148.0,106.0
50-54,1136.0,0.0,20.0,29.0,0.0,2.0,6.0,0.0,1.0,0.0,0.0,3.0,2.0,0.0,1.0,1.0,0.0,405.0,376.0,0.0,162.0,128.0
55-59,1322.0,0.0,18.0,34.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,5.0,4.0,0.0,1.0,1.0,0.0,484.0,464.0,0.0,170.0,136.0
60-64,1184.0,0.0,15.0,20.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,1.0,438.0,413.0,0.0,175.0,113.0
65-OVER,3257.0,0.0,66.0,56.0,0.0,10.0,4.0,0.0,0.0,1.0,0.0,4.0,3.0,0.0,4.0,1.0,0.0,1324.0,1140.0,0.0,385.0,259.0
TOTAL,12118.0,3.0,207.0,298.0,0.0,32.0,24.0,0.0,2.0,2.0,0.0,37.0,24.0,0.0,17.0,8.0,2.0,4434.0,4024.0,0.0,1735.0,1269.0
