AGE GROUP,TOTAL VOTERS,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE
25-29,50,0,15.38,22.22,0,50,0,0,0,0,0,0,0,0,0,0,0,50.85,58.76,100,60.19,37.21
30-34,55.34,0,20,40,0,0,0,0,0,0,0,0,100,0,0,0,0,63.33,56.88,0,55.56,47.67
35-39,61.83,0,66.67,36.36,0,100,0,0,0,0,0,0,0,0,0,0,0,57.81,60.36,0,77.87,51.14
40-44,64.51,0,50,44.44,0,0,0,0,0,0,0,0,0,0,0,0,0,60,66.33,0,76.29,56.52
45-49,70.48,0,57.14,55.56,0,100,0,0,0,0,0,0,0,0,33.33,0,0,71.61,70.09,0,76.15,65.82
50-54,75.78,0,25,26.67,0,100,0,0,0,0,0,0,0,0,100,0,0,80.38,78.47,0,80.67,68.63
55-59,75.93,0,58.33,12.5,0,0,100,0,0,0,0,0,0,0,0,0,0,82.69,76.24,0,80.92,68.18
60-64,79,0,50,11.11,0,0,100,0,0,0,0,0,0,0,0,0,0,83.08,76.97,0,86.3,71.68
TOTAL,71.5,,39.51,36.46,,57.14,50.0,,,0.0,,16.67,50.0,,28.57,0.0,,73.84,74.5,50.0,76.71,63.26
