AGE GROUP,TOTAL VOTERS,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE
25-29,2076.0,2.0,111.0,133.0,0.0,7.0,18.0,0.0,2.0,0.0,1.0,32.0,18.0,0.0,32.0,17.0,3.0,837.0,777.0,1.0,44.0,41.0
30-34,2083.0,5.0,130.0,101.0,0.0,7.0,7.0,0.0,1.0,0.0,0.0,23.0,20.0,0.0,15.0,19.0,1.0,885.0,778.0,0.0,56.0,35.0
35-39,2604.0,3.0,155.0,163.0,0.0,13.0,11.0,0.0,0.0,0.0,0.0,22.0,25.0,0.0,31.0,16.0,0.0,1135.0,920.0,0.0,65.0,45.0
40-44,2759.0,0.0,145.0,132.0,0.0,13.0,12.0,0.0,1.0,0.0,0.0,29.0,22.0,0.0,38.0,30.0,2.0,1171.0,1066.0,0.0,52.0,46.0
45-49,3029.0,0.0,139.0,147.0,0.0,15.0,11.0,0.0,0.0,0.0,0.0,30.0,24.0,0.0,37.0,29.0,1.0,1309.0,1186.0,0.0,60.0,41.0
50-54,2710.0,1.0,118.0,127.0,0.0,14.0,12.0,0.0,2.0,1.0,0.0,23.0,20.0,0.0,32.0,24.0,1.0,1141.0,1084.0,0.0,57.0,53.0
55-59,2601.0,0.0,77.0,104.0,0.0,13.0,9.0,0.0,2.0,0.0,0.0,7.0,14.0,0.0,29.0,44.0,1.0,1144.0,1049.0,0.0,60.0,48.0
60-64,2431.0,1.0,64.0,70.0,0.0,4.0,6.0,0.0,0.0,1.0,0.0,9.0,8.0,0.0,22.0,16.0,0.0,1103.0,1018.0,0.0,68.0,41.0
65-OVER,5713.0,1.0,170.0,152.0,0.0,7.0,15.0,0.0,1.0,1.0,0.0,18.0,18.0,0.0,28.0,37.0,0.0,2670.0,2402.0,0.0,109.0,84.0
TOTAL,26006.0,13.0,1109.0,1129.0,0.0,93.0,101.0,0.0,9.0,3.0,1.0,193.0,169.0,0.0,264.0,232.0,9.0,11395.0,10280.0,1.0,571.0,434.0
