AGE GROUP,TOTAL VOTERS,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE
25-29,508.0,0.0,26.0,12.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,169.0,159.0,0.0,89.0,42.0
30-34,543.0,0.0,22.0,22.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,1.0,1.0,0.0,208.0,157.0,0.0,79.0,42.0
35-39,649.0,0.0,31.0,28.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,1.0,2.0,1.0,237.0,185.0,0.0,102.0,49.0
40-44,645.0,0.0,28.0,17.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,228.0,220.0,0.0,77.0,68.0
45-49,799.0,0.0,22.0,26.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,2.0,0.0,0.0,296.0,274.0,0.0,105.0,63.0
50-54,910.0,0.0,30.0,21.0,0.0,3.0,2.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,4.0,0.0,1.0,307.0,335.0,0.0,126.0,76.0
55-59,1003.0,1.0,36.0,21.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,3.0,3.0,0.0,3.0,1.0,0.0,379.0,345.0,0.0,131.0,75.0
60-64,928.0,0.0,24.0,19.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,331.0,331.0,1.0,124.0,90.0
65-OVER,2487.0,1.0,73.0,53.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,8.0,5.0,0.0,1.0,2.0,0.0,1015.0,907.0,1.0,252.0,166.0
TOTAL,8472.0,2.0,292.0,219.0,0.0,16.0,19.0,0.0,2.0,1.0,0.0,32.0,26.0,0.0,14.0,6.0,2.0,3170.0,2913.0,2.0,1085.0,671.0
