AGE GROUP,TOTAL VOTERS,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE
25-29,584.0,0.0,31.0,23.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,7.0,5.0,0.0,2.0,1.0,0.0,217.0,171.0,0.0,63.0,60.0
30-34,557.0,0.0,19.0,22.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,9.0,6.0,0.0,0.0,2.0,0.0,218.0,151.0,0.0,83.0,44.0
35-39,516.0,0.0,27.0,17.0,0.0,2.0,6.0,0.0,2.0,0.0,0.0,8.0,4.0,0.0,1.0,2.0,0.0,191.0,154.0,0.0,64.0,38.0
40-44,465.0,1.0,14.0,18.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,6.0,2.0,0.0,4.0,1.0,0.0,165.0,152.0,0.0,46.0,51.0
45-49,467.0,1.0,16.0,16.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,3.0,1.0,0.0,2.0,0.0,0.0,201.0,138.0,0.0,47.0,39.0
50-54,479.0,0.0,13.0,16.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,3.0,3.0,0.0,1.0,0.0,0.0,171.0,162.0,0.0,55.0,50.0
55-59,502.0,0.0,17.0,19.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,185.0,168.0,0.0,55.0,47.0
60-64,454.0,0.0,9.0,13.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,0.0,2.0,2.0,0.0,167.0,144.0,0.0,61.0,47.0
65-OVER,1026.0,0.0,20.0,25.0,0.0,4.0,2.0,0.0,1.0,0.0,0.0,3.0,2.0,0.0,3.0,3.0,1.0,390.0,362.0,0.0,117.0,93.0
TOTAL,5050.0,2.0,166.0,169.0,0.0,18.0,15.0,0.0,5.0,5.0,0.0,48.0,28.0,0.0,15.0,11.0,1.0,1905.0,1602.0,0.0,591.0,469.0
