AGE GROUP,TOTAL VOTERS,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE
25-29,519.0,0.0,12.0,22.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,114.0,103.0,0.0,118.0,141.0
30-34,448.0,2.0,11.0,10.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,109.0,112.0,0.0,99.0,94.0
35-39,403.0,0.0,13.0,11.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,3.0,0.0,95.0,91.0,0.0,94.0,88.0
40-44,390.0,0.0,15.0,15.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,1.0,0.0,101.0,83.0,0.0,89.0,79.0
45-49,449.0,0.0,12.0,17.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,111.0,122.0,0.0,99.0,84.0
50-54,558.0,0.0,13.0,15.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,3.0,0.0,0.0,152.0,145.0,0.0,114.0,111.0
55-59,646.0,1.0,18.0,28.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,1.0,162.0,171.0,0.0,135.0,120.0
60-64,632.0,0.0,15.0,14.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0,0.0,175.0,147.0,0.0,140.0,132.0
65-OVER,1564.0,0.0,31.0,30.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,2.0,0.0,1.0,0.0,0.0,481.0,437.0,1.0,332.0,244.0
TOTAL,5609.0,3.0,140.0,162.0,0.0,16.0,10.0,0.0,2.0,2.0,0.0,23.0,12.0,0.0,9.0,4.0,1.0,1500.0,1411.0,1.0,1220.0,1093.0
