AGE GROUP,TOTAL VOTERS,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE
25-29,167.0,0.0,7.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,80.0,76.0,0.0,0.0,1.0
30-34,200.0,0.0,3.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,100.0,89.0,0.0,0.0,1.0
35-39,201.0,0.0,5.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,89.0,98.0,0.0,0.0,0.0
40-44,235.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,113.0,110.0,0.0,0.0,0.0
45-49,305.0,0.0,3.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,145.0,138.0,0.0,1.0,0.0
50-54,422.0,0.0,10.0,9.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,208.0,188.0,0.0,0.0,1.0
55-59,578.0,0.0,11.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,293.0,254.0,0.0,2.0,0.0
60-64,726.0,0.0,13.0,21.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,376.0,308.0,0.0,0.0,1.0
65-OVER,3080.0,0.0,56.0,59.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,3.0,4.0,0.0,1.0,2.0,1.0,1547.0,1400.0,0.0,1.0,1.0
TOTAL,5914.0,0.0,113.0,130.0,0.0,6.0,7.0,0.0,2.0,1.0,0.0,15.0,8.0,0.0,4.0,5.0,2.0,2951.0,2661.0,0.0,4.0,5.0
