AGE GROUP,TOTAL VOTERS,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE
25-29,473.0,0.0,20.0,35.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,114.0,115.0,0.0,98.0,87.0
30-34,363.0,0.0,13.0,17.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,105.0,81.0,0.0,85.0,60.0
35-39,362.0,0.0,18.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,99.0,85.0,0.0,91.0,55.0
40-44,339.0,0.0,12.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,91.0,83.0,0.0,81.0,50.0
45-49,386.0,0.0,10.0,18.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,112.0,112.0,0.0,74.0,57.0
50-54,410.0,0.0,15.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,121.0,98.0,0.0,81.0,69.0
55-59,504.0,0.0,11.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,139.0,138.0,0.0,107.0,85.0
60-64,457.0,0.0,10.0,19.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,135.0,122.0,0.0,99.0,69.0
65-OVER,1300.0,0.0,23.0,27.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,452.0,399.0,0.0,250.0,144.0
TOTAL,4594.0,0.0,132.0,191.0,0.0,4.0,5.0,0.0,1.0,1.0,0.0,4.0,4.0,0.0,4.0,5.0,0.0,1368.0,1233.0,0.0,966.0,676.0
