AGE GROUP,TOTAL VOTERS,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE
25-29,606.0,1.0,19.0,23.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,1.0,5.0,1.0,192.0,187.0,0.0,97.0,71.0
30-34,550.0,0.0,13.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,2.0,0.0,203.0,172.0,0.0,91.0,53.0
35-39,543.0,0.0,11.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,203.0,190.0,0.0,74.0,52.0
40-44,532.0,1.0,9.0,11.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,2.0,0.0,210.0,190.0,0.0,61.0,39.0
45-49,590.0,0.0,16.0,11.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,2.0,0.0,222.0,217.0,0.0,69.0,46.0
50-54,634.0,0.0,7.0,10.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,3.0,2.0,0.0,5.0,1.0,0.0,253.0,233.0,0.0,69.0,46.0
55-59,684.0,0.0,11.0,9.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,265.0,246.0,0.0,99.0,45.0
60-64,597.0,0.0,9.0,14.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,233.0,228.0,0.0,58.0,51.0
65-OVER,1734.0,0.0,22.0,18.0,0.0,3.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,4.0,4.0,0.0,763.0,674.0,0.0,151.0,89.0
TOTAL,6470.0,2.0,117.0,108.0,0.0,12.0,10.0,0.0,2.0,3.0,0.0,20.0,13.0,0.0,20.0,19.0,2.0,2544.0,2337.0,0.0,769.0,492.0
