AGE GROUP,TOTAL VOTERS,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE
25-29,3813.0,2.0,283.0,316.0,0.0,19.0,14.0,0.0,5.0,6.0,0.0,35.0,27.0,0.0,14.0,10.0,4.0,1353.0,1198.0,0.0,305.0,222.0
30-34,3943.0,1.0,235.0,244.0,0.0,24.0,6.0,0.0,3.0,3.0,0.0,40.0,21.0,0.0,17.0,11.0,0.0,1518.0,1335.0,0.0,273.0,212.0
35-39,4005.0,2.0,246.0,205.0,0.0,15.0,12.0,0.0,1.0,2.0,1.0,34.0,50.0,0.0,15.0,6.0,4.0,1507.0,1407.0,2.0,288.0,208.0
40-44,3798.0,0.0,220.0,261.0,0.0,10.0,9.0,0.0,2.0,5.0,0.0,46.0,30.0,1.0,14.0,10.0,2.0,1442.0,1313.0,0.0,267.0,166.0
45-49,4083.0,1.0,209.0,224.0,0.0,15.0,9.0,0.0,1.0,8.0,0.0,32.0,37.0,0.0,12.0,10.0,3.0,1549.0,1475.0,0.0,272.0,226.0
50-54,3794.0,2.0,172.0,190.0,0.0,7.0,8.0,0.0,2.0,4.0,0.0,36.0,30.0,0.0,10.0,14.0,2.0,1471.0,1402.0,0.0,241.0,203.0
55-59,3843.0,0.0,182.0,156.0,0.0,13.0,12.0,0.0,1.0,3.0,0.0,24.0,19.0,0.0,10.0,5.0,4.0,1542.0,1446.0,0.0,231.0,195.0
60-64,3120.0,0.0,143.0,144.0,0.0,2.0,4.0,0.0,2.0,2.0,0.0,12.0,9.0,0.0,8.0,6.0,1.0,1257.0,1180.0,0.0,191.0,159.0
65-OVER,6482.0,3.0,294.0,226.0,0.0,6.0,6.0,0.0,6.0,3.0,0.0,15.0,13.0,1.0,18.0,9.0,4.0,2748.0,2493.0,0.0,356.0,281.0
TOTAL,36881.0,11.0,1984.0,1966.0,0.0,111.0,80.0,0.0,23.0,36.0,1.0,274.0,236.0,2.0,118.0,81.0,24.0,14387.0,13249.0,2.0,2424.0,1872.0
