AGE GROUP,TOTAL VOTERS,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE
25-29,546.0,0.0,21.0,17.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,1.0,1.0,1.0,255.0,222.0,0.0,12.0,7.0
30-34,454.0,0.0,9.0,8.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,4.0,1.0,0.0,1.0,2.0,0.0,229.0,192.0,0.0,0.0,3.0
35-39,407.0,0.0,10.0,18.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,1.0,0.0,190.0,180.0,0.0,0.0,0.0
40-44,453.0,0.0,15.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,3.0,0.0,219.0,200.0,0.0,1.0,0.0
45-49,544.0,0.0,10.0,20.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,2.0,0.0,2.0,1.0,1.0,263.0,238.0,0.0,2.0,0.0
50-54,660.0,0.0,15.0,20.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,3.0,3.0,0.0,1.0,1.0,0.0,312.0,298.0,0.0,0.0,3.0
55-59,836.0,0.0,18.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,415.0,376.0,0.0,2.0,0.0
60-64,967.0,0.0,24.0,27.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,497.0,410.0,0.0,0.0,1.0
65-OVER,4154.0,0.0,86.0,79.0,0.0,3.0,3.0,0.0,0.0,2.0,0.0,4.0,6.0,0.0,4.0,2.0,1.0,2131.0,1830.0,0.0,1.0,2.0
TOTAL,9021.0,0.0,208.0,218.0,0.0,11.0,11.0,0.0,4.0,4.0,0.0,30.0,17.0,0.0,12.0,12.0,3.0,4511.0,3946.0,0.0,18.0,16.0
