AGE GROUP,TOTAL VOTERS,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE
25-29,749.0,0.0,29.0,44.0,0.0,2.0,4.0,0.0,3.0,1.0,0.0,9.0,3.0,0.0,6.0,0.0,0.0,285.0,251.0,0.0,81.0,31.0
30-34,1125.0,0.0,55.0,57.0,0.0,7.0,3.0,0.0,3.0,3.0,0.0,14.0,9.0,0.0,5.0,4.0,2.0,490.0,345.0,0.0,89.0,39.0
35-39,1346.0,0.0,72.0,56.0,0.0,8.0,7.0,0.0,2.0,3.0,0.0,20.0,20.0,0.0,11.0,4.0,2.0,542.0,431.0,0.0,118.0,50.0
40-44,1452.0,1.0,91.0,71.0,1.0,6.0,8.0,0.0,1.0,1.0,0.0,20.0,23.0,0.0,10.0,8.0,1.0,543.0,494.0,1.0,106.0,66.0
45-49,1709.0,1.0,62.0,81.0,0.0,17.0,5.0,0.0,3.0,1.0,0.0,32.0,22.0,0.0,15.0,15.0,0.0,634.0,577.0,0.0,140.0,104.0
50-54,1606.0,0.0,79.0,79.0,0.0,10.0,3.0,0.0,0.0,5.0,0.0,22.0,11.0,0.0,4.0,6.0,0.0,572.0,560.0,1.0,139.0,115.0
55-59,1656.0,0.0,48.0,54.0,0.0,6.0,3.0,0.0,0.0,1.0,0.0,12.0,11.0,0.0,4.0,6.0,0.0,645.0,641.0,0.0,122.0,103.0
60-64,1418.0,0.0,38.0,24.0,0.0,2.0,2.0,0.0,3.0,0.0,0.0,13.0,8.0,0.0,7.0,4.0,0.0,606.0,527.0,0.0,100.0,84.0
65-OVER,2960.0,1.0,82.0,69.0,0.0,7.0,6.0,0.0,0.0,1.0,0.0,12.0,11.0,0.0,5.0,8.0,0.0,1219.0,1200.0,0.0,195.0,144.0
TOTAL,14021.0,3.0,556.0,535.0,1.0,65.0,41.0,0.0,15.0,16.0,0.0,154.0,118.0,0.0,67.0,55.0,5.0,5536.0,5026.0,2.0,1090.0,736.0
