-,MALE,FEMALE,UNKNOWN
UNKNOWN,66.67,50.0,0.0
OTHER,0.0,0.0,0.0
NATIVE-AM,0.0,0.0,0.0
HISP-LT,100.0,0.0,0.0
ASIA-PI,0.0,0.0,0.0
WHITE,65.52,62.71,0.0
BLACK,44.93,62.86,0.0
