AGE GROUP,TOTAL VOTERS,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE
25-29,35.16,0,39.53,32.61,0,100,20,0,0,0,0,0,28.57,0,0,0,0,36.98,42.27,0,28.46,11.11
30-34,42.25,0,31.43,23.68,0,25,0,0,0,0,0,60,50,0,0,0,100,47.58,45.71,0,38.84,24.44
35-39,54.79,0,37.5,34.15,0,0,0,0,100,0,0,33.33,66.67,0,20,0,0,59.95,61.9,0,43.97,35.62
40-44,57.95,0,50,52.63,0,0,50,0,0,0,0,50,0,0,22.22,14.29,0,60.84,64.62,0,47.83,46.05
45-49,62.62,0,45.45,33.33,0,100,100,0,0,0,0,14.29,100,0,60,16.67,0,63.87,70.07,0,62.99,45.16
50-54,70.83,0,68.97,32.14,0,100,100,0,0,0,0,50,50,0,40,50,0,72.27,75,0,64.75,66.36
55-59,71.42,0,65.62,50,0,0,100,0,0,0,0,50,100,0,85.71,40,0,74.55,72.25,0,70.08,57.50
60-64,73.02,0,50,67.57,0,0,100,0,0,0,0,0,100,0,50,66.67,100,74.73,75.82,0,72.32,55.13
TOTAL,64.23,0.0,51.11,45.51,,54.55,45.0,,25.0,0.0,,41.46,52.94,,33.9,31.11,100.0,66.0,69.63,,57.63,48.32
