ELECTION TYPE/YEAR,MALE,FEMALE,UNKNOWN,TOTAL
2016 Presidential Primary,42.64,40.35,0.00,41.46
2016 Primary,17.61,12.15,0.00,14.81
2016 Primary Runoff,11.83,10.41,0.00,11.10
2016 General,63.84,67.88,100.0,65.94
2018 Primary,22.35,18.92,0.00,20.56
2018 Primary Runoff,17.74,14.56,0.00,16.08
2018 General,56.85,56.70,0.00,56.74
