ELECTION TYPE/YEAR,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
2016 Presidential Primary,14.29,25.97,16.67,0.00,29.41,37.06,19.02,33.80
2016 Primary,0.00,5.45,0.00,0.00,5.88,13.51,4.69,11.48
2016 Primary Runoff,0.00,0.00,0.00,0.00,5.88,10.09,1.89,7.84
2016 General,14.29,54.59,28.57,100.0,44.44,65.41,48.43,62.06
2018 Primary,0.00,10.71,0.00,20.00,13.04,18.73,10.60,16.60
2018 Primary Runoff,0.00,1.62,0.00,20.00,8.70,14.63,5.36,11.69
2018 General,42.86,45.73,27.78,42.86,36.00,55.36,32.06,51.34
