ELECTION TYPE/YEAR,MALE,FEMALE,UNKNOWN,TOTAL
2016 Presidential Primary,42.56,40.54,0.00,41.51
2016 Primary,17.79,16.41,0.00,17.06
2016 Primary Runoff,11.92,10.81,0.00,11.33
2016 General,69.81,71.84,100.0,70.92
2018 Primary,26.86,23.83,0.00,25.29
2018 Primary Runoff,18.30,16.89,0.00,17.55
2018 General,62.00,64.20,100.0,63.17
