ELECTION TYPE/YEAR,MALE,FEMALE,UNKNOWN,TOTAL
2016 Presidential Primary,29.84,27.68,0.00,28.51
2016 Primary,15.33,11.01,0.00,12.83
2016 Primary Runoff,14.10,10.15,0.00,11.81
2016 General,53.00,60.19,45.45,57.21
2018 Primary,17.58,13.40,0.00,15.14
2018 Primary Runoff,16.62,11.20,0.00,13.48
2018 General,49.77,50.93,16.67,50.34
