ELECTION TYPE/YEAR,MALE,FEMALE,UNKNOWN,TOTAL
2016 Presidential Primary,32.70,34.28,0.00,33.54
2016 Primary,12.08,9.60,0.00,10.76
2016 Primary Runoff,9.07,7.12,0.00,8.03
2016 General,57.17,64.03,0.00,60.82
2018 Primary,14.91,12.91,0.00,13.86
2018 Primary Runoff,15.02,12.08,0.00,13.48
2018 General,50.08,54.03,0.00,52.08
