ELECTION TYPE/YEAR,MALE,FEMALE,UNKNOWN,TOTAL
2016 Presidential Primary,30.15,31.10,0.00,30.66
2016 Primary,9.52,9.73,0.00,9.63
2016 Primary Runoff,5.23,4.37,0.00,4.76
2016 General,59.25,64.36,33.33,62.00
2018 Primary,11.75,11.01,0.00,11.34
2018 Primary Runoff,9.00,7.95,0.00,8.42
2018 General,47.20,50.98,0.00,49.15
