ELECTION TYPE/YEAR,MALE,FEMALE,UNKNOWN,TOTAL
2016 Presidential Primary,29.14,31.45,0.00,30.33
2016 Primary,9.04,8.03,0.00,8.50
2016 Primary Runoff,4.93,4.01,0.00,4.44
2016 General,58.00,62.92,80.00,60.63
2018 Primary,10.60,10.35,0.00,10.46
2018 Primary Runoff,10.43,8.54,20.00,9.46
2018 General,46.63,51.30,66.67,49.05
