ELECTION TYPE/YEAR,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
2016 Presidential Primary,0.00,26.14,0.00,0.00,50.00,43.80,30.56,41.51
2016 Primary,0.00,9.20,0.00,0.00,0.00,18.52,8.77,17.06
2016 Primary Runoff,0.00,3.45,0.00,0.00,0.00,12.69,3.51,11.33
2016 General,100.0,56.04,44.44,0.00,60.00,73.68,52.25,70.92
2018 Primary,0.00,17.20,0.00,0.00,16.67,27.00,15.67,25.29
2018 Primary Runoff,0.00,3.23,0.00,0.00,0.00,20.06,3.76,17.55
2018 General,25.00,46.94,8.33,0.00,60.00,67.06,39.71,63.17
