ELECTION TYPE/YEAR,MALE,FEMALE,UNKNOWN,TOTAL
2016 Presidential Primary,37.81,37.74,0.00,37.77
2016 Primary,15.57,15.62,0.00,15.60
2016 Primary Runoff,12.41,11.37,0.00,11.84
2016 General,59.49,63.61,0.00,61.76
2018 Primary,17.16,18.60,0.00,17.94
2018 Primary Runoff,10.21,9.73,0.00,9.95
2018 General,51.58,57.44,50.00,54.77
