ELECTION TYPE/YEAR,MALE,FEMALE,UNKNOWN,TOTAL
2016 Presidential Primary,31.68,30.39,0.00,30.98
2016 Primary,25.52,24.87,0.00,25.17
2016 Primary Runoff,14.81,14.32,0.00,14.55
2016 General,59.38,61.85,50.00,60.71
2018 Primary,20.00,17.84,25.00,18.83
2018 Primary Runoff,13.55,10.42,0.00,11.84
2018 General,54.77,56.48,75.00,55.70
