ELECTION TYPE/YEAR,MALE,FEMALE,UNKNOWN,TOTAL
2016 Presidential Primary,31.57,32.07,50.00,31.84
2016 Primary,24.31,25.19,0.00,24.74
2016 Primary Runoff,12.80,12.75,0.00,12.76
2016 General,59.76,65.47,100.0,62.72
2018 Primary,17.73,19.26,0.00,18.47
2018 Primary Runoff,10.51,8.84,0.00,9.65
2018 General,56.20,60.51,0.00,58.32
