ELECTION TYPE/YEAR,MALE,FEMALE,UNKNOWN,TOTAL
2016 Presidential Primary,36.53,37.69,0.00,37.13
2016 Primary,21.88,21.52,0.00,21.70
2016 Primary Runoff,11.52,12.90,0.00,12.24
2016 General,63.30,68.52,0.00,66.06
2018 Primary,20.33,17.04,0.00,18.58
2018 Primary Runoff,16.69,12.20,0.00,14.30
2018 General,62.06,62.20,0.00,62.13
