ELECTION TYPE/YEAR,MALE,FEMALE,UNKNOWN,TOTAL
2016 Presidential Primary,30.03,30.99,0.00,30.55
2016 Primary,40.35,43.94,0.00,42.29
2016 Primary Runoff,2.97,2.17,0.00,2.54
2016 General,58.74,64.63,0.00,61.95
2018 Primary,18.53,16.57,0.00,17.47
2018 Primary Runoff,11.73,9.11,0.00,10.31
2018 General,53.63,57.05,0.00,55.47
