COUNTY NAME,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
BANKS,0.0,189.0,231.0,0.0,13.0,17.0,0.0,6.0,1.0,0.0,55.0,70.0,0.0,35.0,38.0,1.0,4663.0,4318.0,0.0,86.0,103.0,9826.0
CLARKE,7.0,417.0,439.0,1.0,41.0,34.0,0.0,2.0,0.0,0.0,179.0,170.0,0.0,15.0,11.0,2.0,1635.0,1365.0,1.0,2251.0,1538.0,8108.0
DAWSON,6.0,413.0,459.0,0.0,21.0,31.0,0.0,3.0,5.0,0.0,73.0,66.0,0.0,38.0,20.0,2.0,7497.0,6850.0,0.0,25.0,39.0,15548.0
ELBERT,0.0,130.0,182.0,0.0,15.0,14.0,0.0,2.0,0.0,0.0,42.0,47.0,0.0,20.0,19.0,0.0,4252.0,3727.0,1.0,2011.0,1460.0,11922.0
FANNIN,2.0,296.0,296.0,0.0,20.0,24.0,0.0,6.0,6.0,0.0,30.0,30.0,0.0,25.0,11.0,0.0,8523.0,7637.0,0.0,14.0,13.0,16933.0
FORSYTH,11.0,2603.0,2726.0,0.0,89.0,95.0,0.0,9.0,17.0,0.0,313.0,305.0,1.0,136.0,95.0,20.0,15423.0,14153.0,0.0,206.0,186.0,36388.0
FRANKLIN,0.0,209.0,222.0,0.0,19.0,11.0,0.0,1.0,3.0,0.0,42.0,38.0,0.0,32.0,28.0,0.0,5725.0,5156.0,0.0,513.0,359.0,12358.0
GILMER,3.0,453.0,484.0,0.0,32.0,38.0,0.0,5.0,3.0,0.0,112.0,127.0,0.0,19.0,12.0,2.0,8689.0,8058.0,0.0,19.0,26.0,18082.0
HABERSHAM,6.0,557.0,591.0,0.0,41.0,52.0,0.0,4.0,4.0,0.0,205.0,285.0,0.0,126.0,123.0,6.0,10901.0,9673.0,0.0,237.0,201.0,23012.0
HALL,43.0,5034.0,5094.0,0.0,433.0,384.0,0.0,26.0,32.0,14.0,3139.0,3039.0,1.0,517.0,454.0,43.0,40717.0,35877.0,2.0,4112.0,2922.0,101883.0
HART,1.0,243.0,231.0,0.0,11.0,19.0,0.0,2.0,2.0,1.0,40.0,37.0,0.0,51.0,43.0,3.0,6220.0,5451.0,0.0,1403.0,1011.0,14769.0
JACKSON,5.0,1073.0,1137.0,0.0,94.0,92.0,0.0,8.0,4.0,1.0,383.0,343.0,0.0,180.0,158.0,10.0,16445.0,14641.0,3.0,1230.0,972.0,36779.0
LUMPKIN,2.0,510.0,550.0,0.0,41.0,38.0,0.0,21.0,25.0,0.0,108.0,90.0,0.0,44.0,27.0,2.0,8407.0,7509.0,0.0,78.0,73.0,17525.0
MADISON,2.0,565.0,544.0,0.0,34.0,40.0,0.0,3.0,2.0,0.0,80.0,60.0,0.0,50.0,29.0,5.0,7434.0,6587.0,0.0,766.0,605.0,16806.0
PICKENS,0.0,214.0,248.0,0.0,25.0,18.0,0.0,4.0,1.0,0.0,73.0,50.0,0.0,25.0,23.0,0.0,6476.0,5580.0,0.0,61.0,58.0,12856.0
RABUN,2.0,231.0,209.0,0.0,17.0,15.0,0.0,2.0,1.0,1.0,42.0,67.0,0.0,14.0,24.0,4.0,5476.0,4859.0,0.0,30.0,24.0,11018.0
STEPHENS,5.0,275.0,283.0,0.0,37.0,24.0,0.0,6.0,2.0,0.0,46.0,45.0,0.0,49.0,50.0,3.0,7136.0,6137.0,1.0,887.0,670.0,15656.0
TOWNS,0.0,120.0,114.0,0.0,5.0,9.0,0.0,4.0,2.0,0.0,15.0,10.0,0.0,14.0,10.0,0.0,4544.0,3980.0,0.0,33.0,26.0,8886.0
UNION,0.0,329.0,367.0,0.0,22.0,19.0,0.0,2.0,3.0,0.0,51.0,33.0,0.0,32.0,9.0,3.0,7930.0,7041.0,0.0,11.0,14.0,15866.0
WHITE,0.0,259.0,257.0,0.0,23.0,25.0,0.0,5.0,2.0,0.0,59.0,57.0,0.0,27.0,24.0,0.0,8280.0,7343.0,0.0,112.0,104.0,16577.0
TOTAL,95.0,14120.0,14664.0,1.0,1033.0,999.0,0.0,121.0,115.0,17.0,5087.0,4969.0,2.0,1449.0,1208.0,106.0,186373.0,165942.0,8.0,14085.0,10404.0,420798.0
